"Usuário","ID da OBRA","Nome da Obra","Comentário","ID das Incongruências"
"TDP2018","13549","703562/2010 - Espaço Educativo Urbano - Viçosa/AL",NA,"9;7;8"
"TDP2018","13589","702527/10 - Espaço Educativo Urbano - Wenceslau Guimarães/BA",NA,"9;7;8"
"TDP2018","13590","703559/2010 - Escola Padrão Estado - Baturité/CE",NA,"9;7;8"
"TDP2018","13810","703382/2010 - Espaço Educativo Urbano - Apodi/RN",NA,"7;8"
"TDP2018","13977","656356 - Esc. Educ. Infantil - Tipo C - RIACHAO DO DANTAS/SE",NA,"9;7;8"
"TDP2018","14327","830252 - Escola de Educação Infantil - Martinópolis/SP",NA,"9;7"
"TDP2018","14331","657727 - Escola de Educação Infantil - Piraí/RJ",NA,"9;7"
"TDP2018","14562","658392 - Centro Tecnológico de Cristalina - Cristalina/GO",NA,"11;8"
"TDP2018","14594","830453 - Escola de Educação Infantil - Itaparica/BA",NA,"9;7"
"TDP2018","14601","704168/2010 - Escola de Educação Infantil - Conde/BA",NA,"9;7;8"
"TDP2018","14607","704064/10 - Escola de Educação Inf - Reserva do Iguaçu/PR",NA,"9;7;8"
"TDP2018","14627","657585 - Escola de Educação Infantil - Gloria/BA",NA,"9;7"
"TDP2018","14805","700056/2008 - Escola de Educação Infantil B - Prainha/PA",NA,"9;7;8"
"TDP2018","17377","700069/11 - Escola de Educação Infantil - Piratuba/SC",NA,"10;7"
"TDP2018","17386","700068/11 - Escola de Educação Infantil - Palhoça/SC",NA,"9"
"TDP2018","17396","700268/11 - Escola de Educação Infantil - Maraã/AM",NA,"9;7"
"TDP2018","17410","700257/11 - Espaço Educativo Urbano - Urucurituba/AM",NA,"9;7"
"TDP2018","17411","700002/11 - Escola de Educação Infantil - Balbinos/SP",NA,"9;7"
"TDP2018","17418","700076/11 - Escola de Educação Infantil - Guatapara/SP",NA,"9;7"
"TDP2018","17424","700097/11 - Esc. de Ed. Infantil - Santa Barbara d`Oeste/SP",NA,"11"
"TDP2018","17425","700102/11 - E de Educação Infantil C - Itaju do Colonia/BA",NA,"9;7"
"TDP2018","17430","700181/11 - Escola de Educação Infantil B - Jiquiriçá/BA",NA,"9;7;8"
"TDP2018","17431","700093/11 - Escola de Educação Infantil - Cordeirópolis/SP",NA,"11;8"
"TDP2018","17432","700004/11 - Escola de Educação Infantil C - Pilão Arcado/BA",NA,"10"
"TDP2018","17435","700024/11 - Escola de Educação Infantil - Indiaporã/SP",NA,"9;7;8"
"TDP2018","17441","700239/11 - Escola de Educação Infantil B - Alto Santo/CE",NA,"11;7;8"
"TDP2018","17446","700099/11 - Escola de Ed. Infantil - Cariri do Tocantins/TO",NA,"9;7"
"TDP2018","17447","700080/11 - Escola de Ed. Infantil - Rio da Conceição/TO",NA,"9;7"
"TDP2018","17448","700081/11 - Escola de Educação Infantil - Taguatinga/TO",NA,"9;7"
"TDP2018","17449","700271/11 - Es. de Ed. Infantil - São Miguel do Tocantins/TO",NA,"9;7"
"TDP2018","17458","700163/11 - Espaço Educativo Urbano - Aurora/CE",NA,"9;8"
"TDP2018","17461","700171/11 - Escola Padrão Estado 8 salas - Campos Sales/CE",NA,"9;7;8"
"TDP2018","17466","700132/11 - Escola de Educação Infantil - Pirangi/SP",NA,"7"
"TDP2018","17467","700208/11 - E Padrão Estado 8 salas - Guaraciaba do Norte/CE",NA,"8"
"TDP2018","17478","700141/11 - E Padrão Estado 8 salas - Carnaubinha - Milhã/CE",NA,"9;7;8"
"TDP2018","17487","700249/11 - Escola Padão Estado 8 salas - Salitre/CE",NA,"9;7;8"
"TDP2018","17488","700250/11 - Espaço Educativo Urbano - Solonópole/CE",NA,"9;7;8"
"TDP2018","17489","700194/11 - Espaço Ed. Urbano - Bom Jesus do Tocantins/TO",NA,"9;7"
"TDP2018","17498","700187/11 - Espaço Educativo Urbano - Caçu/GO",NA,"9;7"
"TDP2018","17508","700215/11 - Espaço Educativo Urbano - Mambaí/GO",NA,"9;7"
"TDP2018","17513","700144/11 - Escola de Educação Infantil B - Bacabal/MA",NA,"9;7"
"TDP2018","17517","700173/11 - Espaço Educativo 6 salas - Abelardo Luz/SC",NA,"8"
"TDP2018","17522","700023/11 - E Educação Infantil B- Formosa da Serra Negra/MA",NA,"9;7"
"TDP2018","17524","700027/11 - E Educ Infantil B - Governador Newton Bello/MA",NA,"9;7;8"
"TDP2018","17534","700029/11 - Escola de Educação Infantil C -Nina Rodrigues/MA",NA,"9;7"
"TDP2018","17536","700201/11 - Escola de Educação Infantil B - Pinheiro/MA",NA,"9;7"
"TDP2018","17562","700035/11 - Escola de Educação Infantil - Tamboara/PR",NA,"8"
"TDP2018","17568","700211/11 - Espaço Educativo Urbano - Sitio Novo/RN",NA,"9;7"
"TDP2018","17569","700152/11 - Es. de Ed. Infantil - Tenente Laurentino Cruz/RN",NA,"10"
"TDP2018","17586","700106/11 - Escola de Educação Infantil - Luiziana/PR",NA,"7;8"
"TDP2018","17598","700037/11 - Escola de Educação Infantil C -Cônego Marinho/MG",NA,"7;8"
"TDP2018","17603","700235/11 - Escola de Educação Infantil- Socorro do Piauí/PI",NA,"9"
"TDP2018","17604","700142/11 - Escola de Educação Infantil - Julio Borges/PI",NA,"9;7"
"TDP2018","17605","700136/11 - E Educação Infantil C - Fronteira dos Vales/MG",NA,"9;7"
"TDP2018","17608","700270/11 - Espaço Ed. Urbano - Santa Maria da Boa Vista/PE",NA,"9;7"
"TDP2018","17617","700044/11 - Escola de Educação Infantil B - Inimutaba/MG",NA,"9"
"TDP2018","17619","700108/11 - Escola de Educação Infantil - Calumbi/PE",NA,"9;7"
"TDP2018","17637","700238/11 - Escola de Educação Infantil - Colares/PA",NA,"9;7"
"TDP2018","17643","700164/11 - E Educação Infantil B - Santana de Pirapama/MG",NA,"9;7"
"TDP2018","17645","700165/11 - EEducação Infantil B - São Francisco de Sales/MG",NA,"9;7"
"TDP2018","17651","700206/11 - Escola de Educação Infantil C - Timóteo/MG",NA,"8"
"TDP2018","17660","700169/11 - Espaço Educativo Urbano - Bela Vista/MS",NA,"9;7;8"
"TDP2018","17692","700109/11 - Escola de Ed. Infantil - Canabrava do Norte/MT",NA,"8"
"TDP2018","17732","700269/11 - EE Urbano - União Conselh- Monte A de Sergipe/SE",NA,"9;7;8"
"TDP2018","17953","700384/11 - Escola de Educação Infantil - Pedrinópolis/MG",NA,"9;7"
"TDP2018","17956","700309/11 - Escola de Educação Infantil B - Caridade/CE",NA,"10"
"TDP2018","17964","700330/11 - Escola de Educação Infantil- Guarani de Goiás/GO",NA,"9"
"TDP2018","17965","700371/11 - Escola de Educação Infantil - Alvarães/AM",NA,"9;7"
"TDP2018","17967","700308/11 - Escola de Educação Infantil B - Mineiros/GO",NA,"9;7"
"TDP2018","17971","700311/11 - E Edu Infantil C - Palmeira/SC",NA,"8"
"TDP2018","17977","700505/11 - Esc. Ed. Infantil - Muquem de São Francisco/BA",NA,"9;7"
"TDP2018","17981","700376/11 - Escola de Educação Infantil Tipo B - Avaré/SP",NA,"11;8"
"TDP2018","17994","700327/11 - Escola de Educação Infantil - Aragominas/TO",NA,"9;7;8"
"TDP2018","17996","700347/11 - Escola de Educação Infantil - Tipo C - Dueré/TO",NA,"9;7;8"
"TDP2018","18073","CENTRO DE EDUCAÇÃO INFANTIL",NA,"9;7"
"TDP2018","18075","terreno",NA,"9;7"
"TDP2018","18077","SEDE DO MUNICIPIO DE CAJAZEIRAS DO PIAUI",NA,"9;7"
"TDP2018","18082","rua 01",NA,"9;7"
"TDP2018","18086","ESCOLA INFANTIL TIPO C - SERRA DA TAPUIA",NA,"9;7"
"TDP2018","18087","CENTRO",NA,"9;7"
"TDP2018","18094","Av. Aristides Souza",NA,"9"
"TDP2018","18096","AVENIDA PRESIDENTE VARGAS",NA,"9;7"
"TDP2018","18098","Rua São Pedro",NA,"9;7"
"TDP2018","18284","Cinelândia",NA,"9"
"TDP2018","18288","Bairro São Gonçalo",NA,"9;7"
"TDP2018","18295","CRECHE DE ITATIAIA",NA,"9;7"
"TDP2018","18298","Creche VIla Camila Maria de Omena",NA,"9;7"
"TDP2018","18302","CRECHE DO CAMPO VELHO",NA,"9;7;8"
"TDP2018","18306","ÁREA PUBLICA (PARQUE DAS AMÉRICAS",NA,"9;7"
"TDP2018","18323","ESPAÇO EDUCATIVO INFANTIL TIPO B PROINFANCIA",NA,"9;7"
"TDP2018","18472","TERRENO DESTINADO A CONSTRUÇÃO DE UMA ESCOLA INFANTIL",NA,"9;7"
"TDP2018","18906","Creche Cidadde Nova",NA,"9;7"
"TDP2018","18908","Proinfância_Espaço Educativo Infantil",NA,"8"
"TDP2018","18922","ZÉ ARAÇA - AREA INSTITUCIONAL 01",NA,"7"
"TDP2018","18939","proprio",NA,"9;7"
"TDP2018","18942","Bairro  Augusto Nasser Borges",NA,"9;7"
"TDP2018","18943","Proinfância Mateiros",NA,"9;7"
"TDP2018","18950","EMEI CRESCENDO COM ALEGRIA",NA,"9;7"
"TDP2018","18964","Centro de Educação Infantil Francisca Maria da Silva",NA,"7"
"TDP2018","18969","Municipio de Lambari",NA,"9;7"
"TDP2018","18985","QUADRA 16",NA,"9;7"
"TDP2018","18987","vila velha",NA,"9;7"
"TDP2018","18991","CRECHE",NA,"8"
"TDP2018","18999","PROINFÂNCIA AVAI A1",NA,"9;7"
"TDP2018","19021","Centro esportivo Bambú",NA,"9;7"
"TDP2018","19029","Escola Infantil",NA,"7"
"TDP2018","19050","Proinfancia Bairro São Geraldo",NA,"9;7;8"
"TDP2018","19052","escola proinfância",NA,"9;7"
"TDP2018","19056","Santa Rita de Cássia",NA,"7"
"TDP2018","19060","BAIRRO VILA MARIANA TIPO B",NA,"7"
"TDP2018","19081","CRECHE ESCOLA JARDIM ADRIANA",NA,"9"
"TDP2018","19096","Creche proinfância",NA,"9"
"TDP2018","19107","JARDIM MORUMBI",NA,"9;7"
"TDP2018","19114","CENTRO",NA,"9;7"
"TDP2018","19128","LOPÃO",NA,"9"
"TDP2018","19148","Terreno da creche vila Novo  Horizonte",NA,"7;8"
"TDP2018","19151","BELA VISTA",NA,"9;7"
"TDP2018","19161","Lote 1",NA,"9"
"TDP2018","19173","BEIRA MAR",NA,"9;7"
"TDP2018","19177","CERU",NA,"9;7"
"TDP2018","19189","Quadra Angelim",NA,"9;7"
"TDP2018","19191","Rua Alexandre Rodrigues de Carvalho Júnior s/nº",NA,"7"
"TDP2018","19207","Centro de Educação Infantil Tia Eusa",NA,"7;8"
"TDP2018","19221","Terreno Proinfância",NA,"10"
"TDP2018","19231","terreno da Vila Nova- São Geraldo",NA,"9;7"
"TDP2018","19236","CRECHE MUNICIPAL DE JUQUITIBA",NA,"9"
"TDP2018","19238","Creche Guaçu Mirim II",NA,"7"
"TDP2018","19249","Creche Bela Vista",NA,"9"
"TDP2018","19316","NOVA ALIANÇA",NA,"10"
"TDP2018","19322","Antuzi do Nascimento Silva Figueiredo",NA,"9"
"TDP2018","19341","Nova Cortes",NA,"9;7"
"TDP2018","19366","CRECHE BAIRRO ANGELIM",NA,"9;7"
"TDP2018","19378","Creche Jardim São Miguel",NA,"9;7;8"
"TDP2018","19379","CRECHE DO ALTO DA APARECIDA",NA,"7"
"TDP2018","19409","Escola Pró-infância - sede",NA,"9;7;8"
"TDP2018","19412","Brasilinha",NA,"7"
"TDP2018","19428","COMUNIDADE DO PIRIZAL",NA,"7"
"TDP2018","19436","PROINFÂNCIA 1 - RUA SANTOS",NA,"9;7"
"TDP2018","19450","RUA EDVALDO MEDEIROS DE OLIVEIRA",NA,"10;8"
"TDP2018","19461","Creche Jardim Chaparral",NA,"7"
"TDP2018","19470","SL-21/02",NA,"7"
"TDP2018","19491","Escola de Educação Infantil",NA,"9;7"
"TDP2018","19540","Escola Educação Infantil - Palhal",NA,"10"
"TDP2018","19547","PRO INFANCIA",NA,"8"
"TDP2018","19550","Espaço Criança",NA,"7"
"TDP2018","19553","PREFEITURA MUNICIPAL",NA,"8"
"TDP2018","19579","ÁREA PUBLICA (SQ-1)",NA,"9;7"
"TDP2018","19581","Creche Vila Macabeus",NA,"9;7"
"TDP2018","19620","Loteamento Nova Flórida",NA,"8"
"TDP2018","19627","CRECHE DO LOTEAMENTO OLÍVIO ALECRIM",NA,"9;7"
"TDP2018","19632","Creche Jardim Marajoara",NA,"7"
"TDP2018","19647","Creche Bairro Aeroporto",NA,"7"
"TDP2018","19654","BAIRRO SALES",NA,"9;7"
"TDP2018","19656","Creche e Pré-Escola Portal",NA,"9;7"
"TDP2018","19666","Pré escola - Bairro Novo",NA,"7"
"TDP2018","19687","Boa Vista do Pixaim",NA,"9;7"
"TDP2018","19701","CRECHE INFANTIL PADRAO FNDE TIPO B",NA,"9;7"
"TDP2018","19710","Creche Municipal",NA,"7"
"TDP2018","19721","Creche Proinfancia",NA,"9;7"
"TDP2018","19728","CRECHE E PRÉ-ESCOLA DE JEREMOABO",NA,"9"
"TDP2018","19730","CRECHE BRASILIA",NA,"7;8"
"TDP2018","19741","ESCOLA INFANTIL SANTA BARBARA",NA,"9;8"
"TDP2018","19768","CMEI PEROBA",NA,"7"
"TDP2018","19776","TERRENO AMEIXAS",NA,"9;7;8"
"TDP2018","19777","CRECHE NOSSA SENHORA DA VITÓRIA",NA,"9"
"TDP2018","19783","Rua Q, Sinval Palmeira",NA,"9;7"
"TDP2018","19793","GUARDA DOS FERREIROS",NA,"9;8"
"TDP2018","19795","Campo dos Veteranos",NA,"9;7"
"TDP2018","19796","CRECHE DO BAIRRO DA VILA NOVA",NA,"9;7"
"TDP2018","19799","Creche Municipal de Santana do Seridó",NA,"9;7"
"TDP2018","19810","ÁREA MUNICIPAL",NA,"10"
"TDP2018","19843","EMEI do Bairro Quinhões do Boa Esperança",NA,"9;7"
"TDP2018","19854","Creche em Nova Goiana",NA,"9"
"TDP2018","19862","Escola Infantil",NA,"10"
"TDP2018","19864","Creche Municipal Amélia Maria da Conceição Ulrich.",NA,"9;7"
"TDP2018","19869","Proinfância Cidade",NA,"9;7"
"TDP2018","19873","CRECHE MUNICIPAL SAO JOAO DO CARU",NA,"10"
"TDP2018","19874","EMEI Princesas",NA,"9;7"
"TDP2018","19878","PROINFÂNCIA",NA,"10"
"TDP2018","19889","Localidade Pará-Batins",NA,"7"
"TDP2018","19894","Avenida José Maria de Araújo",NA,"9;7"
"TDP2018","19904","KITÓ TATIKAWA",NA,"9;7"
"TDP2018","19907","AVENIDA JOÃO PAULO II, RUA FRANCISCO COELHO DE BRITO",NA,"9;7"
"TDP2018","19911","CRECHE DO BAIRRO DO GINÁSIO",NA,"9"
"TDP2018","19913","Terreno da Creche do tipo \\",NA,"9"
"TDP2018","19934","Area contruçao da Creche",NA,"10;8"
"TDP2018","19939","Uidade de Educação Infantil Cirandinha",NA,"9;8"
"TDP2018","19948","Escola de Educação Infantil",NA,"9;7"
"TDP2018","19956","UNIDADE MUN. DE EDUC. INF. BETEL",NA,"9;7"
"TDP2018","19965","Diácono Luiz Pozzobom",NA,"10"
"TDP2018","19968","PRO INFANCIA TIPO C-RUA ALFREDO JOSÉ DA SILVA",NA,"9;7"
"TDP2018","19972","Creche - Tibiri II",NA,"10"
"TDP2018","19976","CRECHE TIPO B",NA,"9;7"
"TDP2018","19979","UEI VINGT ROSADO",NA,"9"
"TDP2018","19985","CRECHE PROINFÂNCIA DE SUCUPIRA",NA,"9;7"
"TDP2018","19989","Calumbi",NA,"9;7"
"TDP2018","19992","Creche tipo C Araras",NA,"9;7"
"TDP2018","19999","CRECHE DO ALEGRE",NA,"9;7"
"TDP2018","20018","Loteamento Vila Nova",NA,"9;7"
"TDP2018","20021","CRECHE TIPO B DO IRANDUBA",NA,"9;7;8"
"TDP2018","20026","Escola de educação infantil",NA,"9;7"
"TDP2018","20027","CRECHE C - SONHO AZUL 2",NA,"10"
"TDP2018","20035","Terreno do Jardim Nova Palmares II",NA,"9;7"
"TDP2018","20056","Pro-infancia",NA,"9"
"TDP2018","20064","CRECHE SÃO JOSÉ",NA,"9;7"
"TDP2018","20065","Creche Bairro Cidade Nova",NA,"9;7"
"TDP2018","20066","E.M.E.I. Figueirinha",NA,"9;7"
"TDP2018","20073","Creche do Piquiá",NA,"9;7"
"TDP2018","20088","ESPAÇO EDUCATIVO INFANTIL DA SERRAGEM",NA,"9;7"
"TDP2018","20101","CRECHE NOVA IBIÁ",NA,"9;7"
"TDP2018","20106","PROINFANCIA - TIPO B",NA,"9"
"TDP2018","20108","Rua 02 Conjunto Novo-Sede",NA,"9;7"
"TDP2018","20129","UNIDADE DE EDUCAÇÃO INFANTIL DO BAIRRO DE VILA DAVI",NA,"9;7"
"TDP2018","20139","CONSTRUÇÃO DE UMA CRECHE TIPO B",NA,"9"
"TDP2018","20144","QUADRA 2 A",NA,"9;7"
"TDP2018","20148","Creche Modelo Luis Eduardo",NA,"9;7"
"TDP2018","20149","Creche jardim Campo Novo",NA,"9;7"
"TDP2018","20153","CRECHE DO BAIRRO JARDIM TROPICAL",NA,"9"
"TDP2018","20155","TERRENO 1 RUA PROJETADA",NA,"9;7"
"TDP2018","20157","CONSTRUÇÃO DE CRECHE",NA,"7"
"TDP2018","20166","Creche e Pré-escola Castelo Encantado",NA,"9;7"
"TDP2018","20168","CRECHE DO BAIRRO ANTÔNIO ACIOLE",NA,"7;8"
"TDP2018","20177","CRECHE MONTE",NA,"9;7"
"TDP2018","20188","SEBASTIÃO BORGES",NA,"9;7"
"TDP2018","20189","RUA VEREADOR PEDRO CRUZ",NA,"9;7"
"TDP2018","20190","ÁREA DESTINADA PARA CONSTRUÇÃO DE CRECHE ESCOLA",NA,"11;7"
"TDP2018","20191","Creche Vila Sarney",NA,"10"
"TDP2018","20200","Creche da área do Colégio Normal",NA,"9"
"TDP2018","20207","CRECHE BAIRRO CIDADE NOVA",NA,"9;7"
"TDP2018","20209","Creche Zona Norte",NA,"9;7"
"TDP2018","20211","Creche tipo B",NA,"9;7"
"TDP2018","20213","Creche Escola TIPO C",NA,"7"
"TDP2018","20218","Monsenhor Mário",NA,"9;7"
"TDP2018","20219","LOCALIDADE DE NOVA VIDA",NA,"9"
"TDP2018","20235","Creche",NA,"9;7"
"TDP2018","20242","Creche Zona Urbana",NA,"7"
"TDP2018","20254","Setor Águas do Araguaia",NA,"7"
"TDP2018","20258","CRECHE",NA,"9;7"
"TDP2018","20262","ELZA FRANÇA DE SOUZA",NA,"9;8"
"TDP2018","20264","CRECHE DISTRITO DE CANAÃ",NA,"9"
"TDP2018","20270","PAIZINHO MARIA",NA,"7;8"
"TDP2018","22554","Creche e Pre Escola Loteamento Pantanal B. Guató",NA,"7"
"TDP2018","22640","Creche da Nova Capital",NA,"8"
"TDP2018","22678","Tia Dica",NA,"9;7"
"TDP2018","23053","CRECHE ALTO DA CHAPADA",NA,"7"
"TDP2018","23235","NIAS -Nucleo integrado de Ação Social - ZONA LESTE",NA,"9"
"TDP2018","23763","700542/11 - Proinfância - Trairão/PA",NA,"9"
"TDP2018","23765","700385/11 - Proinfância - Guaribas/PI",NA,"9;7"
"TDP2018","23767","700504/11 - Proinfância - Inajá/PE",NA,"9;7;8"
"TDP2018","23772","700310/11 - Proinfância - Gameleiras",NA,"9;7"
"TDP2018","23774","700374/11 - Proinfância - São João de Iracema/SP",NA,"8"
"TDP2018","23814","700360/11 - Espaço Educativo 06 salas - Construção",NA,"9;7"
"TDP2018","24266","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24268","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7;8"
"TDP2018","24269","MIRITIZAL",NA,"8"
"TDP2018","24272","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24273","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","24276","CRECHE - NOVO LINO - TIPO B",NA,"9;7"
"TDP2018","24281","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"8"
"TDP2018","24287","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24291","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24292","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24293","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","24297","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24304","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24310","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","24318","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","24320","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","24322","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7;8"
"TDP2018","24342","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","24356","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24373","Creche Maria Ramis",NA,"9"
"TDP2018","24374","SIMON BOLÍVAR",NA,"9;7"
"TDP2018","24384","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24390","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24408","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24427","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24446","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","24469","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","24554","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24566","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","24572","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24573","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7;8"
"TDP2018","24574","PAC 2 - CRECHE/ PRÉ-ESCOLA 001",NA,"9;7"
"TDP2018","24575","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7;8"
"TDP2018","24576","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24578","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24588","Creche Tipo C Bairro João XXIII",NA,"7"
"TDP2018","24591","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","24636","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24667","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","24680","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24681","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24686","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"7"
"TDP2018","24706","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24733","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24747","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7;8"
"TDP2018","24748","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","24822","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","24839","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"8"
"TDP2018","24843","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;8"
"TDP2018","24847","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9"
"TDP2018","24866","VILA BRASIL",NA,"9"
"TDP2018","24878","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24881","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24893","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","24904","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24920","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"8"
"TDP2018","24940","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","24942","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10;7"
"TDP2018","24945","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","24950","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24966","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24968","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","24998","PAC 2 - CRECHE/PRÉ-ESCOLA LAGOA PARK",NA,"8"
"TDP2018","25021","RESIDENCIAL MARACANAÚ",NA,"9;7"
"TDP2018","25023","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25033","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25060","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","25082","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","25083","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25092","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","25114","CRECHE TIA KEL",NA,"8"
"TDP2018","25150","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","25180","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25181","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25186","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25212","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25223","PAC 2 - CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL CIDADE NOVA",NA,"9;7"
"TDP2018","25276","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","25326","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9"
"TDP2018","25347","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","25348","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","25350","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","25483","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","25489","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25490","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","25494","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25495","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","25497","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
